#       freq (microHz)    spectrum (ppm2/microHz)   model spectrum (ppm2/microHz)
          1028.07099        0.2561480438           0.1498709
           1028.1027        0.1404415177           0.1498695
          1028.13441      0.003366468756           0.1498682
          1028.16612        0.3511149284           0.1498668
          1028.19783       0.01183901645           0.1498655
          1028.22954       0.03046576234           0.1498641
          1028.26125        0.1870062333           0.1498628
          1028.29296        0.1828470512           0.1498615
          1028.32467        0.1325662444           0.1498602
          1028.35638        0.2474994029           0.1498588
          1028.38809          0.37482489           0.1498575
           1028.4198        0.2260818261           0.1498562
          1028.45151       0.04375995111           0.1498549
          1028.48322       0.06529491069           0.1498536
          1028.51493      0.007226244507           0.1498523
          1028.54664       0.04427549836            0.149851
          1028.57835       0.02463295855           0.1498498
          1028.61006        0.1303318207           0.1498485
          1028.64177         0.225099809           0.1498472
         1028.673481        0.1553653149           0.1498459
         1028.705191       0.02493619974           0.1498447
         1028.736901        0.1710423863           0.1498434
         1028.768611       0.07139508016           0.1498422
         1028.800321      0.003731042326           0.1498409
         1028.832031       0.04122565248           0.1498397
         1028.863741       0.08461061558           0.1498384
         1028.895451        0.2663186208           0.1498372
         1028.927161       0.03162618834           0.1498359
         1028.958871       0.03220940395           0.1498347
         1028.990581       0.04279706132           0.1498335
         1029.022291        0.2593567949           0.1498323
         1029.054001        0.2467088563            0.149831
         1029.085711       0.05524346203           0.1498298
         1029.117421       0.08197874585           0.1498286
         1029.149131        0.2288257342           0.1498274
         1029.180841        0.0117336675           0.1498262
         1029.212551       0.06673460779            0.149825
         1029.244261       0.08074154579           0.1498238
         1029.275971       0.00792127771           0.1498226
         1029.307681         0.200622851           0.1498215
         1029.339391        0.2761160687           0.1498203
         1029.371101        0.2941397453           0.1498191
         1029.402811       0.01133436134           0.1498179
         1029.434521        0.1850144485           0.1498168
         1029.466231        0.1392678999           0.1498156
         1029.497941       0.04539189354           0.1498144
         1029.529651      0.005572264001           0.1498133
         1029.561361        0.1383438736           0.1498121
         1029.593071        0.1915850612            0.149811
         1029.624782     0.0001616617085           0.1498098
         1029.656492       0.01839861357           0.1498087
         1029.688202        0.1958932219           0.1498076
         1029.719912       0.02160084823           0.1498064
         1029.751622      0.004263981855           0.1498053
         1029.783332       0.02343955162           0.1498042
         1029.815042        0.1034517518            0.149803
         1029.846752        0.3281967383           0.1498019
         1029.878462       0.08557565668           0.1498008
         1029.910172       0.07924825997           0.1497997
         1029.941882       0.04481072817           0.1497986
         1029.973592        0.1246178413           0.1497975
         1030.005302        0.1295260371           0.1497964
         1030.037012        0.1819177727           0.1497953
         1030.068722       0.09034576035           0.1497942
         1030.100432        0.3376787733           0.1497931
         1030.132142        0.0112692128            0.149792
         1030.163852        0.2032787763           0.1497909
         1030.195562        0.5669065714           0.1497899
         1030.227272       0.08778481125           0.1497888
         1030.258982        0.1515168866           0.1497877
         1030.290692       0.01204431582           0.1497866
         1030.322402        0.2422245576           0.1497856
         1030.354112      0.006955273543           0.1497845
         1030.385822      0.008686118078           0.1497835
         1030.417532      0.007539777579           0.1497824
         1030.449242       0.02932854656           0.1497814
         1030.480952       0.07350634187           0.1497803
         1030.512662         0.164837351           0.1497793
         1030.544372       0.04883202856           0.1497782
         1030.576083       0.08777550066           0.1497772
         1030.607793         0.127163735           0.1497762
         1030.639503        0.1145583283           0.1497751
         1030.671213        0.1708580987           0.1497741
         1030.702923       0.03488255099           0.1497731
         1030.734633       0.06145317569           0.1497721
         1030.766343       0.08299378285           0.1497711
         1030.798053       0.03360407711             0.14977
         1030.829763       0.06280797649            0.149769
         1030.861473        0.0518622216            0.149768
         1030.893183        0.1198180102            0.149767
         1030.924893          0.10493551            0.149766
         1030.956603        0.1039461064            0.149765
         1030.988313        0.3174680609            0.149764
         1031.020023        0.1357866938            0.149763
         1031.051733        0.2203990447           0.1497621
         1031.083443        0.3548893019           0.1497611
         1031.115153        0.0104526145           0.1497601
         1031.146863         0.172159711           0.1497591
         1031.178573        0.3403935507           0.1497582
         1031.210283       0.09658912581           0.1497572
         1031.241993       0.03874143763           0.1497562
         1031.273703        0.3915007756           0.1497553
         1031.305413        0.3351697149           0.1497543
         1031.337123       0.08358172226           0.1497534
         1031.368833      0.007091835787           0.1497524
         1031.400543       0.05950339334           0.1497515
         1031.432253       0.03754675782           0.1497505
         1031.463963       0.02493191461           0.1497496
         1031.495673        0.1109752377           0.1497486
         1031.527384       0.06545416199           0.1497477
         1031.559094       0.09581212477           0.1497468
         1031.590804       0.03078356879           0.1497458
         1031.622514       0.02014338333           0.1497449
         1031.654224        0.1112292124            0.149744
         1031.685934       0.02772826243           0.1497431
         1031.717644       0.01015684475           0.1497422
         1031.749354       0.01577952208           0.1497412
         1031.781064       0.06827833369           0.1497403
         1031.812774        0.3947164892           0.1497394
         1031.844484        0.2629565649           0.1497385
         1031.876194        0.1821102081           0.1497376
         1031.907904        0.2515728573           0.1497367
         1031.939614        0.1430194666           0.1497358
         1031.971324       0.06696175142            0.149735
         1032.003034      0.008340981186           0.1497341
         1032.034744        0.6003712565           0.1497332
         1032.066454       0.09702799594           0.1497323
         1032.098164        0.1223614706           0.1497314
         1032.129874        0.0438507095           0.1497306
         1032.161584        0.3991180981           0.1497297
         1032.193294       0.00708193292           0.1497288
         1032.225004       0.02965849999            0.149728
         1032.256714       0.02003212713           0.1497271
         1032.288424       0.08722242324           0.1497263
         1032.320134      0.002700925747           0.1497254
         1032.351844       0.06163132095           0.1497246
         1032.383554       0.01801970262           0.1497237
         1032.415264        0.0961717378           0.1497229
         1032.446974        0.1176893704            0.149722
         1032.478685       0.02796141815           0.1497212
         1032.510395        0.5221845694           0.1497204
         1032.542105        0.1226295247           0.1497196
         1032.573815      0.000148430366           0.1497187
         1032.605525       0.02951788518           0.1497179
         1032.637235        0.1297048908           0.1497171
         1032.668945       0.09671832388           0.1497163
         1032.700655       0.08429129124           0.1497155
         1032.732365        0.2322895576           0.1497147
         1032.764075        0.1388962034           0.1497139
         1032.795785        0.7132181359           0.1497131
         1032.827495        0.1980127372           0.1497123
         1032.859205        0.1373599886           0.1497115
         1032.890915       0.05052497342           0.1497107
         1032.922625        0.2943398449           0.1497099
         1032.954335       0.04543972679           0.1497091
         1032.986045       0.04522616376           0.1497084
         1033.017755       0.05564942767           0.1497076
         1033.049465        0.2078534598           0.1497068
         1033.081175       0.02445832111           0.1497061
         1033.112885       0.07483898335           0.1497053
         1033.144595       0.01852743118           0.1497045
         1033.176305       0.01981917181           0.1497038
         1033.208015      0.002215662886            0.149703
         1033.239725       0.01702753088           0.1497023
         1033.271435       0.03665967028           0.1497015
         1033.303145        0.2248589086           0.1497008
         1033.334855       0.02309690731           0.1497001
         1033.366565      0.004344400255           0.1496993
         1033.398275       0.08393145244           0.1496986
         1033.429986       0.03610172666           0.1496979
         1033.461696      0.008831106617           0.1496972
         1033.493406        0.1731561032           0.1496964
         1033.525116        0.1775996632           0.1496957
         1033.556826       0.07233459821            0.149695
         1033.588536       0.05635122979           0.1496943
         1033.620246        0.3940367649           0.1496936
         1033.651956        0.1644711309           0.1496929
         1033.683666       0.06095588209           0.1496922
         1033.715376      0.003066583506           0.1496915
         1033.747086        0.3074026806           0.1496909
         1033.778796       0.01183062058           0.1496902
         1033.810506        0.3472870504           0.1496895
         1033.842216        0.0768123989           0.1496888
         1033.873926        0.3608915936           0.1496882
         1033.905636        0.9581336617           0.1496875
         1033.937346       0.06036258358           0.1496868
         1033.969056        0.0514206005           0.1496862
         1034.000766        0.6291080178           0.1496855
         1034.032476       0.07381515678           0.1496849
         1034.064186        0.2059622869           0.1496842
         1034.095896       0.03397161251           0.1496836
         1034.127606        0.2039620921            0.149683
         1034.159316      0.009552786799           0.1496823
         1034.191026        0.3410229944           0.1496817
         1034.222736       0.03180038828           0.1496811
         1034.254446       0.09466726365           0.1496805
         1034.286156       0.05212773017           0.1496799
         1034.317866        0.2118553579           0.1496793
         1034.349576       0.08057297608           0.1496787
         1034.381287        0.0333627408           0.1496781
         1034.412997        0.0276010713           0.1496775
         1034.444707        0.2527260667           0.1496769
         1034.476417        0.0490812929           0.1496763
         1034.508127        0.1098782027           0.1496757
         1034.539837        0.2272751962           0.1496751
         1034.571547       0.04136724882           0.1496746
         1034.603257        0.5439703674            0.149674
         1034.634967        0.4016019119           0.1496734
         1034.666677        0.2985702923           0.1496729
         1034.698387       0.01199494484           0.1496723
         1034.730097        0.7258278374           0.1496718
         1034.761807       0.04322768109           0.1496712
         1034.793517       0.02713175219           0.1496707
         1034.825227       0.02591756944           0.1496702
         1034.856937     3.624071905e-06           0.1496696
         1034.888647        0.1582394032           0.1496691
         1034.920357       0.05229225093           0.1496686
         1034.952067       0.01937210599           0.1496681
         1034.983777        0.3822216067           0.1496676
         1035.015487        0.2982152915           0.1496671
         1035.047197       0.07611401797           0.1496666
         1035.078907        0.2083463499           0.1496661
         1035.110617       0.09319361746           0.1496656
         1035.142327        0.1006176849           0.1496651
         1035.174037        0.1451358657           0.1496647
         1035.205747        0.3759522508           0.1496642
         1035.237457        0.1528257086           0.1496637
         1035.269167        0.3959324948           0.1496633
         1035.300877       0.09701345627           0.1496628
         1035.332588        0.1178149599           0.1496624
         1035.364298        0.1029478855            0.149662
         1035.396008        0.2245154235           0.1496615
         1035.427718       0.02137893247           0.1496611
         1035.459428       0.07916807996           0.1496607
         1035.491138        0.1228547988           0.1496603
         1035.522848        0.3726811366           0.1496598
         1035.554558        0.1037890357           0.1496594
         1035.586268        0.1650226137            0.149659
         1035.617978        0.1661288325           0.1496586
         1035.649688        0.2488735213           0.1496583
         1035.681398        0.8413659632           0.1496579
         1035.713108        0.2570480417           0.1496575
         1035.744818       0.06504155998           0.1496571
         1035.776528       0.08844927654           0.1496568
         1035.808238      0.008089054983           0.1496564
         1035.839948        0.2027362249           0.1496561
         1035.871658         0.212012261           0.1496557
         1035.903368      0.004109629582           0.1496554
         1035.935078        0.2254178051           0.1496551
         1035.966788       0.08079847512           0.1496548
         1035.998498        0.1471806666           0.1496545
         1036.030208        0.4292892046           0.1496541
         1036.061918       0.06284814079           0.1496538
         1036.093628       0.07710007655           0.1496536
         1036.125338        0.1869747429           0.1496533
         1036.157048       0.09097617962            0.149653
         1036.188758       0.05962979276           0.1496527
         1036.220468        0.5939592109           0.1496525
         1036.252178       0.01465121692           0.1496522
         1036.283889         0.213176798            0.149652
         1036.315599       0.01250598716           0.1496517
         1036.347309       0.04555490391           0.1496515
         1036.379019       0.06824535798           0.1496513
         1036.410729        0.1295696998            0.149651
         1036.442439        0.1663945119           0.1496508
         1036.474149       0.08436078074           0.1496506
         1036.505859        0.0709634991           0.1496504
         1036.537569        0.1058462465           0.1496503
         1036.569279        0.1010482882           0.1496501
         1036.600989        0.2202476873           0.1496499
         1036.632699        0.2851893268           0.1496498
         1036.664409        0.1761062071           0.1496496
         1036.696119        0.1328387318           0.1496495
         1036.727829       0.04717251167           0.1496493
         1036.759539        0.4530160333           0.1496492
         1036.791249        0.3992310158           0.1496491
         1036.822959         0.113611097            0.149649
         1036.854669      0.009828383928           0.1496489
         1036.886379       0.06342773836           0.1496488
         1036.918089        0.1175858579           0.1496487
         1036.949799        0.2958308072           0.1496487
         1036.981509        0.3966505595           0.1496486
         1037.013219       0.01731914729           0.1496485
         1037.044929        0.1841198229           0.1496485
         1037.076639         0.124597698           0.1496485
         1037.108349        0.3715190705           0.1496485
         1037.140059        0.0486621509           0.1496484
         1037.171769       0.07816421875           0.1496484
         1037.203479       0.09030752139           0.1496485
          1037.23519       0.09283209496           0.1496485
           1037.2669       0.09158285065           0.1496485
          1037.29861        0.1675453382           0.1496486
          1037.33032       0.06931504923           0.1496486
          1037.36203        0.1646327395           0.1496487
          1037.39374        0.1545252989           0.1496487
          1037.42545       0.03127170122           0.1496488
          1037.45716        0.1701709582           0.1496489
          1037.48887        0.1263851113            0.149649
          1037.52058        0.3350162327           0.1496492
          1037.55229       0.05037831417           0.1496493
            1037.584        0.1385638454           0.1496494
          1037.61571        0.1943412593           0.1496496
          1037.64742        0.2763137468           0.1496498
          1037.67913        0.1187038199             0.14965
          1037.71084       0.03581185205           0.1496502
          1037.74255       0.03023278458           0.1496504
          1037.77426        0.0032756784           0.1496506
          1037.80597       0.03902535989           0.1496508
          1037.83768       0.04808213601           0.1496511
          1037.86939       0.06646489662           0.1496513
           1037.9011       0.09860067775           0.1496516
          1037.93281        0.1141611366           0.1496519
          1037.96452        0.3252280328           0.1496522
          1037.99623       0.00300562686           0.1496525
          1038.02794         0.309545921           0.1496528
          1038.05965       0.03697067532           0.1496532
          1038.09136       0.06965789214           0.1496535
          1038.12307        0.8077128916           0.1496539
          1038.15478          0.27179179           0.1496543
         1038.186491       0.07650055327           0.1496547
         1038.218201       0.03198421552           0.1496551
         1038.249911       0.01127951569           0.1496556
         1038.281621        0.2340795895            0.149656
         1038.313331       0.06762617429           0.1496565
         1038.345041        0.4498439448            0.149657
         1038.376751        0.1061398638           0.1496575
         1038.408461       0.02398917521            0.149658
         1038.440171       0.08802786585           0.1496585
         1038.471881        0.3774784075           0.1496591
         1038.503591       0.03016679676           0.1496596
         1038.535301       0.05511250048           0.1496602
         1038.567011       0.05693077789           0.1496608
         1038.598721        0.1195593046           0.1496615
         1038.630431      0.009307944284           0.1496621
         1038.662141        0.3266172678           0.1496628
         1038.693851      0.001247921004           0.1496635
         1038.725561        0.1560148759           0.1496642
         1038.757271       0.02474795297           0.1496649
         1038.788981        0.5482193606           0.1496656
         1038.820691        0.4545017036           0.1496664
         1038.852401        0.4389350823           0.1496672
         1038.884111        0.2595246232            0.149668
         1038.915821       0.05477843493           0.1496688
         1038.947531        0.1260395108           0.1496696
         1038.979241       0.04247675796           0.1496705
         1039.010951       0.09481778258           0.1496714
         1039.042661       0.06669071741           0.1496723
         1039.074371       0.09904210388           0.1496733
         1039.106081       0.08614518161           0.1496742
         1039.137792        0.0240003978           0.1496752
         1039.169502       0.09619088745           0.1496762
         1039.201212       0.02013355361           0.1496772
         1039.232922        0.1682714712           0.1496783
         1039.264632        0.2413214942           0.1496794
         1039.296342       0.02492483525           0.1496805
         1039.328052       0.08123060667           0.1496816
         1039.359762       0.04930410342           0.1496828
         1039.391472       0.05298410569            0.149684
         1039.423182       0.02666871538           0.1496852
         1039.454892        0.1366548024           0.1496864
         1039.486602       0.05700907745           0.1496877
         1039.518312       0.06214525637            0.149689
         1039.550022        0.3759309501           0.1496903
         1039.581732        0.1078395298           0.1496917
         1039.613442       0.01675038656           0.1496931
         1039.645152      0.004569276054           0.1496945
         1039.676862       0.06109597891           0.1496959
         1039.708572        0.3772995727           0.1496974
         1039.740282        0.1389982567           0.1496989
         1039.771992        0.2036551518           0.1497005
         1039.803702         0.349768317            0.149702
         1039.835412       0.02165945878           0.1497037
         1039.867122          0.15105835           0.1497053
         1039.898832      0.008889013667            0.149707
         1039.930542       0.07244881217           0.1497087
         1039.962252       0.05743119476           0.1497105
         1039.993962        0.1514130665           0.1497123
         1040.025672         0.348431126           0.1497141
         1040.057382         0.133316526            0.149716
         1040.089093       0.05687112849           0.1497179
         1040.120803        0.2845753287           0.1497198
         1040.152513       0.09100059514           0.1497218
         1040.184223        0.3042996525           0.1497238
         1040.215933        0.1321098389           0.1497259
         1040.247643        0.3829967934            0.149728
         1040.279353       0.01713183131           0.1497302
         1040.311063        0.1638236864           0.1497324
         1040.342773        0.3583839368           0.1497346
         1040.374483         0.124791775           0.1497369
         1040.406193        0.1386575172           0.1497392
         1040.437903          0.13284579           0.1497416
         1040.469613        0.1433892987           0.1497441
         1040.501323       0.01445506326           0.1497465
         1040.533033        0.5170441728           0.1497491
         1040.564743       0.05884033697           0.1497517
         1040.596453        0.2081943547           0.1497543
         1040.628163       0.04604681122            0.149757
         1040.659873       0.09379291553           0.1497597
         1040.691583        0.5962692507           0.1497625
         1040.723293        0.1581044179           0.1497654
         1040.755003       0.05112363741           0.1497683
         1040.786713          0.15115347           0.1497713
         1040.818423      0.007071567826           0.1497743
         1040.850133        0.3109257449           0.1497774
         1040.881843       0.03082550828           0.1497806
         1040.913553        0.1350194831           0.1497838
         1040.945263        0.1026982473           0.1497871
         1040.976973          0.11071916           0.1497904
         1041.008683       0.08539480229           0.1497939
         1041.040394       0.02901514976           0.1497974
         1041.072104        0.2856671364           0.1498009
         1041.103814        0.3808034945           0.1498046
         1041.135524        0.2784530028           0.1498083
         1041.167234       0.04083288472            0.149812
         1041.198944        0.1585109579           0.1498159
         1041.230654       0.03714627273           0.1498198
         1041.262364        0.1855972178           0.1498239
         1041.294074       0.05131190774            0.149828
         1041.325784       0.08165658609           0.1498322
         1041.357494        0.1712165566           0.1498364
         1041.389204        0.1346860835           0.1498408
         1041.420914       0.01100946986           0.1498452
         1041.452624       0.01159370427           0.1498498
         1041.484334        0.6380330866           0.1498544
         1041.516044        0.2866148999           0.1498591
         1041.547754        0.6959836928            0.149864
         1041.579464       0.09104016244           0.1498689
         1041.611174        0.2622005644           0.1498739
         1041.642884        0.4279176649           0.1498791
         1041.674594       0.04869601308           0.1498843
         1041.706304        0.1051759175           0.1498897
         1041.738014        0.2178659271           0.1498952
         1041.769724       0.04474928822           0.1499007
         1041.801434        0.5059159214           0.1499064
         1041.833144       0.04492256906           0.1499123
         1041.864854         0.123612981           0.1499182
         1041.896564        0.1539438125           0.1499243
         1041.928274       0.03729542398           0.1499305
         1041.959984        0.0403235054           0.1499368
         1041.991695       0.07298542545           0.1499433
         1042.023405         0.116233478           0.1499499
         1042.055115       0.05554850323           0.1499567
         1042.086825        0.2871161625           0.1499636
         1042.118535       0.06865747846           0.1499707
         1042.150245       0.04116461089           0.1499779
         1042.181955       0.03583027421           0.1499852
         1042.213665       0.06767516999           0.1499928
         1042.245375        0.6833494202           0.1500005
         1042.277085       0.00722439246           0.1500084
         1042.308795      0.000943539197           0.1500164
         1042.340505      0.008428201756           0.1500247
         1042.372215       0.02637618237           0.1500331
         1042.403925       0.02877390007           0.1500417
         1042.435635       0.04255475252           0.1500505
         1042.467345       0.07511964716           0.1500595
         1042.499055       0.05792688817           0.1500687
         1042.530765        0.1843895086           0.1500782
         1042.562475       0.05005188105           0.1500878
         1042.594185        0.1527535785           0.1500977
         1042.625895        0.3335471687           0.1501078
         1042.657605       0.03190112519           0.1501182
         1042.689315        0.4566394311           0.1501288
         1042.721025        0.1792995059           0.1501396
         1042.752735       0.09941748608           0.1501508
         1042.784445        0.0169767272           0.1501622
         1042.816155        0.3716644685           0.1501738
         1042.847865      0.000517922807           0.1501858
         1042.879575       0.08113037763            0.150198
         1042.911285       0.04628341828           0.1502106
         1042.942996       0.06835033037           0.1502234
         1042.974706        0.4176831503           0.1502366
         1043.006416        0.3049063518           0.1502501
         1043.038126        0.1695210838            0.150264
         1043.069836        0.2080350941           0.1502782
         1043.101546       0.05119539726           0.1502928
         1043.133256        0.2351214069           0.1503078
         1043.164966        0.5319147004           0.1503231
         1043.196676       0.04823975698           0.1503389
         1043.228386       0.08548570917           0.1503551
         1043.260096       0.07073948098           0.1503717
         1043.291806        0.2333526798           0.1503887
         1043.323516       0.02649451034           0.1504062
         1043.355226        0.1972485846           0.1504242
         1043.386936       0.02155087494           0.1504427
         1043.418646      0.004376194077           0.1504617
         1043.450356        0.4154161083           0.1504813
         1043.482066       0.07082437192           0.1505014
         1043.513776        0.1985895334            0.150522
         1043.545486       0.07221550604           0.1505433
         1043.577196       0.08606507541           0.1505651
         1043.608906       0.04274585702           0.1505876
         1043.640616        0.1205449436           0.1506108
         1043.672326       0.03530227794           0.1506347
         1043.704036      0.009661017847           0.1506592
         1043.735746       0.01075204613           0.1506846
         1043.767456        0.1848833053           0.1507106
         1043.799166       0.09535727047           0.1507375
         1043.830876       0.06254066331           0.1507652
         1043.862586       0.06142066665           0.1507938
         1043.894297        0.1636552476           0.1508233
         1043.926007     0.0008034734388           0.1508538
         1043.957717        0.3430153158           0.1508852
         1043.989427        0.4512770951           0.1509177
         1044.021137       0.05607511186           0.1509512
         1044.052847        0.1360046435           0.1509859
         1044.084557       0.03659417658           0.1510217
         1044.116267       0.01794793286           0.1510588
         1044.147977        0.0770996068           0.1510971
         1044.179687       0.02982734509           0.1511368
         1044.211397       0.08490404301           0.1511778
         1044.243107       0.08156279522           0.1512204
         1044.274817        0.1371201386           0.1512645
         1044.306527        0.0145229046           0.1513102
         1044.338237       0.02905039156           0.1513576
         1044.369947       0.04106658733           0.1514068
         1044.401657        0.1000854185           0.1514579
         1044.433367       0.05673342333           0.1515109
         1044.465077       0.01754849331           0.1515661
         1044.496787       0.04832445737           0.1516234
         1044.528497      0.009134192356           0.1516831
         1044.560207       0.06653695921           0.1517452
         1044.591917        0.1029689451           0.1518098
         1044.623627        0.4369955417           0.1518772
         1044.655337       0.05307830565           0.1519475
         1044.687047       0.08933319839           0.1520209
         1044.718757      0.002589097589           0.1520976
         1044.750467        0.4426541156           0.1521776
         1044.782177      0.008560019474           0.1522614
         1044.813887        0.1127920741           0.1523491
         1044.845598         0.167442616            0.152441
         1044.877308       0.09570347389           0.1525373
         1044.909018        0.1420246808           0.1526384
         1044.940728      0.002548626962           0.1527446
         1044.972438       0.08384466225           0.1528563
         1045.004148        0.2196422571           0.1529738
         1045.035858     0.0003551984327           0.1530977
         1045.067568       0.08370611256           0.1532284
         1045.099278       0.02550557907           0.1533665
         1045.130988       0.02710046143           0.1535126
         1045.162698       0.01470063162           0.1536673
         1045.194408        0.1799574434           0.1538314
         1045.226118         0.188420697           0.1540058
         1045.257828        0.6061259084           0.1541913
         1045.289538        0.4307858152           0.1543891
         1045.321248       0.05244851691           0.1546003
         1045.352958        0.1871192024           0.1548264
         1045.384668        0.3983134294           0.1550688
         1045.416378        0.2283083869           0.1553293
         1045.448088        0.1734254263             0.15561
         1045.479798       0.07898152325           0.1559131
         1045.511508        0.1078409166           0.1562414
         1045.543218      0.004905899407           0.1565979
         1045.574928       0.08121158729           0.1569862
         1045.606638        0.1181709962           0.1574104
         1045.638348        0.2253171084           0.1578753
         1045.670058        0.3431560934           0.1583866
         1045.701768        0.3471455448           0.1589506
         1045.733478       0.04286125154           0.1595745
         1045.765188        0.2181006393           0.1602668
         1045.796899        0.2688406333           0.1610363
         1045.828609        0.1221761782           0.1618927
         1045.860319        0.2932813802           0.1628456
         1045.892029        0.2372142669           0.1639029
         1045.923739       0.01006863797           0.1650695
         1045.955449        0.1054586519           0.1663436
         1045.987159        0.1011730657           0.1677128
         1046.018869       0.03807363308           0.1691486
         1046.050579        0.3523843545           0.1706032
         1046.082289      0.007048937949           0.1720088
         1046.113999         1.110994737           0.1732857
         1046.145709       0.09562336245           0.1743594
         1046.177419        0.1190948441           0.1751834
         1046.209129       0.09451977202           0.1757567
         1046.240839       0.01705495957           0.1761275
         1046.272549        0.7177760451            0.176379
         1046.304259       0.03358751534           0.1766077
         1046.335969         0.358864181           0.1769043
         1046.367679       0.03444417632           0.1773424
         1046.399389        0.4760164869           0.1779776
         1046.431099        0.1296007013           0.1788503
         1046.462809       0.06295074448           0.1799921
         1046.494519        0.2838473625           0.1814301
         1046.526229       0.08727849306           0.1831921
         1046.557939        0.4645545463           0.1853092
         1046.589649        0.2188014353           0.1878189
         1046.621359        0.3809458122           0.1907666
         1046.653069        0.1008564188           0.1942079
         1046.684779        0.5881721104           0.1982094
         1046.716489       0.02041652695           0.2028501
           1046.7482       0.04428484495           0.2082219
          1046.77991        0.1255461286           0.2144289
          1046.81162        0.4432146786           0.2215841
          1046.84333         0.129695452           0.2298026
          1046.87504         0.647527953           0.2391875
          1046.90675        0.3237822397           0.2498063
          1046.93846        0.1061485024            0.261652
          1046.97017        0.6100329497           0.2745869
          1047.00188        0.5769867959           0.2882709
          1047.03359        0.3043738724           0.3020885
           1047.0653        0.7700410117           0.3151084
          1047.09701        0.1245078815           0.3261306
          1047.12872       0.06528944109           0.3338691
          1047.16043        0.5762839158           0.3372617
          1047.19214        0.3791120202            0.335799
          1047.22385         0.143374285           0.3297038
          1047.25556        0.4661681157           0.3198508
          1047.28727        0.1513091568           0.3074779
          1047.31898         1.178715194             0.29385
          1047.35069      0.004346914664           0.2800189
           1047.3824      0.001822200066            0.266726
          1047.41411        0.1808627672           0.2544142
          1047.44582        0.5276837659           0.2432933
          1047.47753        0.0887019527           0.2334152
          1047.50924        0.4460842473           0.2247368
          1047.54095        0.2101417183           0.2171656
          1047.57266         0.180448259           0.2105893
          1047.60437        0.5460817585           0.2048928
          1047.63608        0.7936408445            0.199968
          1047.66779        0.1888350694           0.1957178
         1047.699501        0.1925301614           0.1920581
         1047.731211        0.2405807829           0.1889173
         1047.762921        0.0511693313           0.1862355
         1047.794631       0.05083192205           0.1839636
         1047.826341        0.5305041536           0.1820611
         1047.858051        0.1712390422           0.1804944
         1047.889761       0.01296478153           0.1792349
         1047.921471          0.17297158           0.1782555
         1047.953181        0.9071658304           0.1775273
         1047.984891       0.04491860315           0.1770138
         1048.016601        0.2299859535           0.1766663
         1048.048311      0.009700500547           0.1764186
         1048.080021        0.2390478281            0.176186
         1048.111731       0.01321278429           0.1758728
         1048.143441        0.1068555633           0.1753873
         1048.175151        0.3532205384           0.1746652
         1048.206861        0.1819557283           0.1736868
         1048.238571        0.0311349502           0.1724819
         1048.270281        0.1667432188           0.1711165
         1048.301991        0.0783864706           0.1696708
         1048.333701        0.1144534396           0.1682187
         1048.365411       0.01621330587           0.1668165
         1048.397121         0.467227559           0.1655001
         1048.428831      0.005216506006           0.1642877
         1048.460541        0.2277679162           0.1631849
         1048.492251       0.02814612531           0.1621891
         1048.523961       0.01507739882           0.1612932
         1048.555671       0.05652837895           0.1604881
         1048.587381       0.07845295833           0.1597641
         1048.619091        0.1884507549           0.1591119
         1048.650802       0.01858121216           0.1585229
         1048.682512        0.2914809944           0.1579895
         1048.714222        0.2706567758           0.1575048
         1048.745932      0.003558950252            0.157063
         1048.777642        0.0112843218            0.156659
         1048.809352       0.06479443384           0.1562884
         1048.841062        0.0196442754           0.1559474
         1048.872772        0.3793257137           0.1556327
         1048.904482        0.2284069814           0.1553415
         1048.936192        0.1125516702           0.1550714
         1048.967902       0.06005908071           0.1548201
         1048.999612        0.3784937219           0.1545859
         1049.031322        0.1132916603           0.1543671
         1049.063032       0.07612770424           0.1541622
         1049.094742       0.02035295696           0.1539701
         1049.126452        0.0136276922           0.1537896
         1049.158162         0.159089218           0.1536197
         1049.189872       0.05392023077           0.1534595
         1049.221582       0.01683749221           0.1533082
         1049.253292        0.2536705727           0.1531652
         1049.285002        0.2320040189           0.1530298
         1049.316712        0.1149923997           0.1529015
         1049.348422       0.04238427977           0.1527796
         1049.380132        0.2494028288           0.1526638
         1049.411842       0.04344610848           0.1525537
         1049.443552       0.00732512948           0.1524488
         1049.475262       0.02022499115           0.1523488
         1049.506972       0.05943625366           0.1522534
         1049.538682       0.04510518611           0.1521622
         1049.570392        0.1790589289           0.1520751
         1049.602103       0.03681927765           0.1519918
         1049.633813        0.1412147135            0.151912
         1049.665523        0.3998022242           0.1518356
         1049.697233        0.1040889433           0.1517622
         1049.728943       0.02753099498           0.1516919
         1049.760653        0.1368895917           0.1516243
         1049.792363       0.09531974847           0.1515594
         1049.824073        0.0340776832            0.151497
         1049.855783      0.002301338074            0.151437
         1049.887493        0.1177126641           0.1513792
         1049.919203        0.1804489683           0.1513235
         1049.950913       0.04549397613           0.1512699
         1049.982623        0.3449764129           0.1512181
         1050.014333        0.1260285955           0.1511682
         1050.046043       0.04483463257             0.15112
         1050.077753       0.05136587323           0.1510735
         1050.109463        0.1452450063           0.1510286
         1050.141173        0.1431259463           0.1509851
         1050.172883        0.3543898723           0.1509431
         1050.204593        0.6695738834           0.1509024
         1050.236303        0.5942395063           0.1508631
         1050.268013        0.3532189892            0.150825
         1050.299723       0.06989858468           0.1507881
